input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
this used to be one of my absolute favorite places to eat .,negative,6194,such a great meal .,positive,362298,3.013240098953247
this used to be one of my absolute favorite places to eat .,negative,6194,this is just a nice place to have lunch !,positive,205425,3.4424259662628174
this used to be one of my absolute favorite places to eat .,negative,6194,this has got to be one of my favorite places to eat .,positive,342425,4.46077299118042
this used to be one of my absolute favorite places to eat .,negative,6194,i love eating at this location .,positive,243443,3.0749287605285645
this used to be one of my absolute favorite places to eat .,negative,6194,this place makes the best chinese food ever .,positive,342672,3.061332941055298
this used to be one of my absolute favorite places to eat .,negative,6194,super fun place to eat .,positive,257968,3.2427895069122314
this used to be one of my absolute favorite places to eat .,negative,6194,this is my favorite restaurant to eat in .,positive,202551,3.9921133518218994
this used to be one of my absolute favorite places to eat .,negative,6194,this is a great place for a unique ethnic dining experience .,positive,360882,3.1687653064727783
this used to be one of my absolute favorite places to eat .,negative,6194,one of our favorite places to eat .,positive,240379,3.737342357635498
this used to be one of my absolute favorite places to eat .,negative,6194,one of my very favorite meals !,positive,284581,3.795480489730835
this used to be one of my absolute favorite places to eat .,negative,6194,such a wonderful place to eat !,positive,253924,3.4663984775543213
this used to be one of my absolute favorite places to eat .,negative,6194,"this is , hands down , our favorite pizza place .",positive,381385,3.0128538608551025
this used to be one of my absolute favorite places to eat .,negative,6194,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.084928512573242
this used to be one of my absolute favorite places to eat .,negative,6194,one of my new favorite restaurants .,positive,257390,3.35623836517334
this used to be one of my absolute favorite places to eat .,negative,6194,this was possibly the best chinese food i have ever had .,positive,343823,3.2068417072296143
this used to be one of my absolute favorite places to eat .,negative,6194,great for a quick bite to eat .,positive,190197,3.041461706161499
this used to be one of my absolute favorite places to eat .,negative,6194,this place has the best food in town .,positive,231331,3.2304317951202393
this used to be one of my absolute favorite places to eat .,negative,6194,there are a fair amount of eateries here .,positive,167451,3.1209590435028076
this used to be one of my absolute favorite places to eat .,negative,6194,this is actually a great place to eat !,positive,366105,3.4276139736175537
this used to be one of my absolute favorite places to eat .,negative,6194,this place has delicious food !,positive,373198,3.251106023788452
this used to be one of my absolute favorite places to eat .,negative,6194,this may be my new favorite thai food place .,positive,189803,3.378936767578125
this used to be one of my absolute favorite places to eat .,negative,6194,i am a big sushi lover ... and i love i love sushi !,positive,304525,3.0257580280303955
this used to be one of my absolute favorite places to eat .,negative,6194,one of the best places to eat mexican food in the area .,positive,250474,3.0491726398468018
this used to be one of my absolute favorite places to eat .,negative,6194,this is my favorite of all time breakfast spot .,positive,238809,3.4973132610321045
this used to be one of my absolute favorite places to eat .,negative,6194,what a great place to have an awesome meal !,positive,346463,3.325144052505493
this used to be one of my absolute favorite places to eat .,negative,6194,a unique place to eat .,positive,368266,3.378364324569702
this used to be one of my absolute favorite places to eat .,negative,6194,this is our absolute favorite restaurant in the valley .,positive,274269,3.091113328933716
this used to be one of my absolute favorite places to eat .,negative,6194,this place will always be my favorite .,positive,238112,3.375763416290283
this used to be one of my absolute favorite places to eat .,negative,6194,this is becoming one of my favorite sandwich joints .,positive,327141,3.16402530670166
this used to be one of my absolute favorite places to eat .,negative,6194,this is some damn good food .,positive,370737,3.138359785079956
this used to be one of my absolute favorite places to eat .,negative,6194,this is our go-to place for great food and great service .,positive,206724,3.1783132553100586
this used to be one of my absolute favorite places to eat .,negative,6194,this place is a great destination for dinner !,positive,231136,3.4610140323638916
"the food is average in my opinion , the service slow & rude .",negative,151645,service was friendly and my food came out fast .,positive,298192,3.0165116786956787
"the food is average in my opinion , the service slow & rude .",negative,151645,servers are polite and service is quick .,positive,171175,3.464202404022217
"the food is average in my opinion , the service slow & rude .",negative,151645,service is very friendly and food comes fast ... .,positive,365851,3.170215129852295
"the food is average in my opinion , the service slow & rude .",negative,151645,the food was outstanding and the service was over the top .,positive,246494,3.040355682373047
"the food is average in my opinion , the service slow & rude .",negative,151645,it was quite busy but the service was quick and pleasant .,positive,294796,3.0615971088409424
there are many other asian restaurants near by for better price and quality !,negative,130166,there are a fair amount of eateries here .,positive,167451,3.013827323913574
i really wish i had read the reviews before i came here .,negative,18105,i came here because of the great reviews .,positive,275067,3.177208423614502
there are other better pizza places in the area .,negative,2234,"awesome pizza , great cocktails , and salads .",positive,223133,3.049307107925415
there are other better pizza places in the area .,negative,2234,this pizza joint is one of the best in town !,positive,202391,3.4585776329040527
there are other better pizza places in the area .,negative,2234,"overall , one of the best pizzas i ever had .",positive,327644,3.196725368499756
there are other better pizza places in the area .,negative,2234,but the pizza is well worth an other visit !,positive,291365,3.2001798152923584
there are other better pizza places in the area .,negative,2234,the pizza is very good !,positive,245168,3.0835611820220947
there are other better pizza places in the area .,negative,2234,best pizza hands down !,positive,335111,3.291036367416382
there are other better pizza places in the area .,negative,2234,the pizza is decent .,positive,359378,3.163806438446045
there are other better pizza places in the area .,negative,2234,"anyways , great service , perfect pizza .",positive,343342,3.2166588306427
there are other better pizza places in the area .,negative,2234,best pizza crust .,positive,171135,3.1068477630615234
there are other better pizza places in the area .,negative,2234,nice neighborhood pizzeria with great pizza !,positive,166701,3.3412039279937744
there are other better pizza places in the area .,negative,2234,"regarding the food , this is one of the best pizza shops in southside .",positive,338461,3.321820020675659
there are other better pizza places in the area .,negative,2234,jojo 's is the best pizza in the area and they deliver !,positive,372059,3.0794849395751953
there are other better pizza places in the area .,negative,2234,a decent place to order an authentic looking and tasting pizza .,positive,160558,3.1021900177001953
there are other better pizza places in the area .,negative,2234,by far the best pizza i 've ever had !,positive,294007,3.0057618618011475
there are other better pizza places in the area .,negative,2234,"amazing place , amazing brews and good pizza too !",positive,337649,3.036285400390625
there are other better pizza places in the area .,negative,2234,they make the best pizza !,positive,262324,3.0851101875305176
there are other better pizza places in the area .,negative,2234,great pizza and sandwiches .,positive,226652,3.173802137374878
there are other better pizza places in the area .,negative,2234,this place is a great place to grab a thin crust pizza with friends .,positive,189077,3.1595475673675537
there are other better pizza places in the area .,negative,2234,"this is , hands down , our favorite pizza place .",positive,381385,3.191923141479492
there are other better pizza places in the area .,negative,2234,the pizza bagels are the best .,positive,339824,3.2385141849517822
there are other better pizza places in the area .,negative,2234,pizza was really good !,positive,315971,3.0199880599975586
there are other better pizza places in the area .,negative,2234,"specials are amazing , pizza is delicious !",positive,261017,3.143319845199585
there are other better pizza places in the area .,negative,2234,great pizza and even better service .,positive,358953,3.3730523586273193
there are other better pizza places in the area .,negative,2234,some of the best pizza around and great service .,positive,161199,3.549020290374756
there are other better pizza places in the area .,negative,2234,they have great pizza !,positive,247740,3.1891722679138184
there are other better pizza places in the area .,negative,2234,great pizza at a reasonable price .,positive,170963,3.1676695346832275
there are other better pizza places in the area .,negative,2234,the pizza was great .,positive,186534,3.025700092315674
there are other better pizza places in the area .,negative,2234,this pizza is amazing !,positive,167976,3.0473716259002686
there are other better pizza places in the area .,negative,2234,best pizza in york co .,positive,182469,3.0318057537078857
there are other better pizza places in the area .,negative,2234,"great place for pizza , pasta and appetizers !",positive,271532,3.1838271617889404
there are other better pizza places in the area .,negative,2234,the most delicious pizza and the best cocktails in the area !,positive,168390,3.015460968017578
there are other better pizza places in the area .,negative,2234,very good pizza .,positive,235685,3.202531576156616
there are other better pizza places in the area .,negative,2234,atmosphere plus food is great .,positive,200625,3.005699396133423
i am very glad to be at another doctor .,negative,37675,i 'm very grateful for the doc .,positive,277430,3.395686388015747
we will not be going back !,negative,443,we had a great experience and will definitely be back .,positive,219668,3.186192035675049
we will not be going back !,negative,443,i 'll definitely be going back here .,positive,348877,3.241647481918335
we will not be going back !,negative,443,will definitely be back many more times .,positive,378634,3.149646520614624
we will not be going back !,negative,443,will be back the next time we visit for sure !,positive,161864,3.2162363529205322
we will not be going back !,negative,443,we will be back for it again !,positive,285940,3.8570382595062256
we will not be going back !,negative,443,will go back again for our next celebration !,positive,212329,3.397512435913086
we will not be going back !,negative,443,we will be come back here real soon !,positive,244200,3.281006336212158
we will not be going back !,negative,443,will come back soon !,positive,269707,3.2937369346618652
we will not be going back !,negative,443,great time and we will definitely be back !,positive,225996,3.0423271656036377
we will not be going back !,negative,443,will be going back soon !,positive,378497,3.8922441005706787
we will not be going back !,negative,443,we will return for sure !,positive,245540,3.841200113296509
we will not be going back !,negative,443,we recommend this place and will be back !,positive,175793,3.005249261856079
we will not be going back !,negative,443,we 'll keep coming back .,positive,192658,3.5143630504608154
we will not be going back !,negative,443,i will be going back soon !,positive,329154,3.033473253250122
we will not be going back !,negative,443,our first time there and we 'll be returning !,positive,382559,3.5091769695281982
we will not be going back !,negative,443,we will stay again !,positive,356049,3.4413115978240967
we will not be going back !,negative,443,we will definitely be coming back again .,positive,378978,3.8999950885772705
we will not be going back !,negative,443,we 'll be back with friends and family soon .,positive,269037,3.0769364833831787
we will not be going back !,negative,443,we will be back .,positive,186697,3.852545976638794
we will not be going back !,negative,443,will definitely be back .,positive,159519,3.468384265899658
we will not be going back !,negative,443,will definitely be back a lot !,positive,216195,3.382908582687378
we will not be going back !,negative,443,we will certainly be back often .,positive,368363,3.2603673934936523
we will not be going back !,negative,443,cool place and we 'll be back .,positive,213814,3.1689634323120117
we will not be going back !,negative,443,i 'll be back !,positive,279744,3.2225406169891357
we will not be going back !,negative,443,we will definitely be coming back again !,positive,247856,4.162120342254639
we will not be going back !,negative,443,we will most definitely return to this restaurant !,positive,343932,3.471712589263916
we will not be going back !,negative,443,first visit here and we will be back !,positive,195593,3.0509655475616455
we will not be going back !,negative,443,will return again !,positive,269476,3.399242639541626
we will not be going back !,negative,443,i 'll definitely be returning .,positive,200603,3.102829933166504
we will not be going back !,negative,443,i 'm a new customer but i will be back !,positive,202701,3.0406711101531982
the crust was so blah and the sauce had no flavor .,negative,74092,flavor of the pizza sauce and the crust was so good !,positive,280444,3.4679372310638428
the crust was so blah and the sauce had no flavor .,negative,74092,great crust and sauce .,positive,168026,3.0988919734954834
guest ordered the sirloin and coconut shrimp .,negative,93142,coconut curry shrimp was outstanding .,positive,181040,3.1004860401153564
disgusting food and no sort of customer service from these people they call workers .,negative,123148,"the service has always been good , the food has always been good .",positive,345947,3.0643115043640137
disgusting food and no sort of customer service from these people they call workers .,negative,123148,they serve a good amount of food .,positive,233952,3.075589418411255
disgusting food and no sort of customer service from these people they call workers .,negative,123148,tasty food and great service .,positive,320122,3.04500675201416
disgusting food and no sort of customer service from these people they call workers .,negative,123148,good food and top notch customer service .,positive,269366,3.077608108520508
disgusting food and no sort of customer service from these people they call workers .,negative,123148,"the food has always been good , service has almost always been good .",positive,273590,3.0068812370300293
disgusting food and no sort of customer service from these people they call workers .,negative,123148,they should be recognized for their consistent delivery of good food and solid service .,positive,270997,3.0305302143096924
disgusting food and no sort of customer service from these people they call workers .,negative,123148,"amazing food , amazing customer service , clean .",positive,249376,3.1749510765075684
disgusting food and no sort of customer service from these people they call workers .,negative,123148,food was excellent but the service was outstanding !,positive,378574,3.052908420562744
after being seated we ordered drinks and looked over the menus .,negative,88956,"food was great , service was great , drinks were great .",positive,350413,3.009056329727173
after being seated we ordered drinks and looked over the menus .,negative,88956,we were seated right away and had our drink orders right away .,positive,304334,3.5677435398101807
after being seated we ordered drinks and looked over the menus .,negative,88956,"good drink selection , diverse menu options .",positive,164188,3.065112829208374
and it was still wrong !,negative,105767,"clean , clean , and clean !",positive,168879,3.207231283187866
sorry we were so busy .,negative,109398,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0245513916015625
they forgot to bring out _num_ salads and missed _num_ entrees .,negative,118831,chips and salsa are a unique blend of sweet and salty and delicious .,positive,190146,3.0859780311584473
they forgot to bring out _num_ salads and missed _num_ entrees .,negative,118831,great variety of salads !,positive,300463,3.2881598472595215
they forgot to bring out _num_ salads and missed _num_ entrees .,negative,118831,and everyone got to bring home some leftovers .,positive,339793,3.1407783031463623
worst cheesecake factory experience i have ever had .,negative,89355,"but it 's cheesecake factory , the special favorite of many .",positive,207787,3.0903279781341553
worst cheesecake factory experience i have ever had .,negative,89355,best pizza hands down !,positive,335111,3.036801815032959
worst cheesecake factory experience i have ever had .,negative,89355,"best selection of pasta , cheeses and meats .",positive,165923,3.348430871963501
worst cheesecake factory experience i have ever had .,negative,89355,these chocolates are the best i have ever tasted .,positive,359506,3.1150097846984863
worst cheesecake factory experience i have ever had .,negative,89355,of their amazing desserts .,positive,354638,3.1073684692382812
worst cheesecake factory experience i have ever had .,negative,89355,best food i have had in a long time !,positive,309851,3.122676372528076
worst cheesecake factory experience i have ever had .,negative,89355,best shepherd 's pie i 've ever had !,positive,369769,3.297333002090454
worst cheesecake factory experience i have ever had .,negative,89355,tres leches cake makes this place destination .,positive,358187,3.0678822994232178
worst cheesecake factory experience i have ever had .,negative,89355,"best donut i 've ever had , fresh and amazing , beautiful donuts .",positive,321679,3.1062498092651367
worst cheesecake factory experience i have ever had .,negative,89355,chili cheese fries are some of the best i 've had .,positive,370861,3.5117995738983154
worst cheesecake factory experience i have ever had .,negative,89355,great authentic dishes and the best in-house cheesecake i have tasted .,positive,267407,3.478060722351074
worst cheesecake factory experience i have ever had .,negative,89355,literally one of the best desserts i 've ever had .,positive,278897,3.937769889831543
worst cheesecake factory experience i have ever had .,negative,89355,"they also have the best desserts and cakes , the freaking best cakes .",positive,278883,3.006197452545166
wings come up _num_ wings .,negative,150692,$ _num_ for wings .,positive,379433,4.296098232269287
"the chicken is very crispy , but that is all .",negative,134661,the chicken tacos are very juicy .,positive,261135,3.031083822250366
"the chicken is very crispy , but that is all .",negative,134661,very tasty chicken and waffles .,positive,370722,3.1033101081848145
"the chicken is very crispy , but that is all .",negative,134661,chicken was juicy and flavorful .,positive,193828,3.115219831466675
"the chicken is very crispy , but that is all .",negative,134661,the fried chicken is so crisp and juicy .,positive,173566,3.6642038822174072
the room is tolerable .,negative,124109,"great location , nice rooms , nice hotel and the location is perfect .",positive,174503,3.2349979877471924
i would n't recommend going in the evening .,negative,115200,i would recommend for a fun evening .,positive,338354,3.1767184734344482
i would n't recommend going in the evening .,negative,115200,i recommend going at night .,positive,194179,3.368129014968872
"the place looks old and outdated , especially for a hotel type restaurant .",negative,35993,it 's a nice clean restaurant with a good old fashioned vibe .,positive,209568,3.038463830947876
"the place looks old and outdated , especially for a hotel type restaurant .",negative,35993,the marriott hotel is a beautiful setting for this terrific restaurant .,positive,236642,3.0410914421081543
"the place looks old and outdated , especially for a hotel type restaurant .",negative,35993,this is a classic hole-in-the-wall restaurant .,positive,361633,3.018951654434204
horrible and expensive !,negative,135375,this place was absolutely delicious and cheap .,positive,180000,3.932555913925171
coming here was usually pretty exciting .,negative,5767,always welcoming !,positive,270007,3.139289379119873
coming here was usually pretty exciting .,negative,5767,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.001073122024536
"very pricey , not many food choices .",negative,54696,very reasonable prices and you get a lot of food .,positive,360815,3.158673048019409
"very pricey , not many food choices .",negative,54696,very good cheap food .,positive,160240,3.233927011489868
"very pricey , not many food choices .",negative,54696,whole foods is really pretty expensive .,positive,276649,3.200383424758911
"very pricey , not many food choices .",negative,54696,food is good but extremely expensive .,positive,207528,3.044018030166626
"very pricey , not many food choices .",negative,54696,food was great and not expensive at all .,positive,182228,3.1086618900299072
i feel like there should be a discount at places like this for vegetarians .,negative,29762,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.1804821491241455
i 'm always down for a bag of good kettle cooked potato chips .,negative,96061,potato was cooked perfectly .,positive,284166,3.076885461807251
great food worse service ever !,negative,114753,awesome food and the service was great .,positive,350273,3.2113327980041504
great food worse service ever !,negative,114753,"the food here is always good , but the customer service is fabulous !",positive,252782,3.0843183994293213
great food worse service ever !,negative,114753,great food and service overall .,positive,291345,3.3855140209198
great food worse service ever !,negative,114753,good service and good food !,positive,345951,3.3462882041931152
great food worse service ever !,negative,114753,good food with great service !,positive,306984,3.4700205326080322
great food worse service ever !,negative,114753,always great food and the service is consistently good .,positive,208850,3.233830213546753
great food worse service ever !,negative,114753,"food was great , service was great , drinks were great .",positive,350413,3.0226263999938965
great food worse service ever !,negative,114753,"the service has always been good , the food has always been good .",positive,345947,3.5197854042053223
great food worse service ever !,negative,114753,great service & food .,positive,246409,3.1962056159973145
great food worse service ever !,negative,114753,"awesome food , and great service .",positive,258341,3.234311103820801
great food worse service ever !,negative,114753,great food and service during a blizzard .,positive,342619,3.2259652614593506
great food worse service ever !,negative,114753,great service and outstanding food quality .,positive,206927,3.1425058841705322
great food worse service ever !,negative,114753,made a great meal even better .,positive,217760,3.365156412124634
great food worse service ever !,negative,114753,"great food , excellent service and affordable prices .",positive,182544,3.1641769409179688
great food worse service ever !,negative,114753,but the food was terrific and the service was great .,positive,257763,3.098163604736328
great food worse service ever !,negative,114753,great service & delicious food .,positive,310697,3.2152953147888184
great food worse service ever !,negative,114753,fast service and really good food .,positive,216256,3.207585334777832
great food worse service ever !,negative,114753,tasty food and great service .,positive,320122,3.228015422821045
great food worse service ever !,negative,114753,the service and food are amazing !,positive,298864,3.1793434619903564
great food worse service ever !,negative,114753,very good food and great service .,positive,269706,3.2227494716644287
great food worse service ever !,negative,114753,"wonderful food , great service and the best hospitality in town .",positive,267414,3.023613214492798
great food worse service ever !,negative,114753,always great service and food !,positive,258803,3.630868673324585
great food worse service ever !,negative,114753,the food was great and the service was amazing .,positive,215086,3.0438621044158936
great food worse service ever !,negative,114753,the service is fantastic and the food is amazing !,positive,167629,3.1555545330047607
great food worse service ever !,negative,114753,"great food , wonderful service , fair prices .",positive,375056,3.10479474067688
great food worse service ever !,negative,114753,the service was excellent and the food was outstanding !,positive,235606,3.1907830238342285
great food worse service ever !,negative,114753,the service is excellent and food was superb .,positive,383287,3.0768589973449707
great food worse service ever !,negative,114753,ambience is awesome and the food is better .,positive,341930,3.0189075469970703
great food worse service ever !,negative,114753,the food was excellent and the service was great .,positive,233471,3.171172857284546
great food worse service ever !,negative,114753,great service ... good food ... .,positive,267951,3.3516907691955566
great food worse service ever !,negative,114753,good food and super fast service .,positive,300119,3.2120041847229004
great food worse service ever !,negative,114753,good food and top notch customer service .,positive,269366,3.0483059883117676
great food worse service ever !,negative,114753,"the food ... amazing , the service ... amazing !",positive,376013,3.29905366897583
great food worse service ever !,negative,114753,"not always the best service , but the food is great .",positive,238409,3.0102627277374268
great food worse service ever !,negative,114753,amazing service and good food .,positive,284772,3.187228202819824
great food worse service ever !,negative,114753,the food is as good as ever .,positive,216060,3.543466329574585
great food worse service ever !,negative,114753,the food and service are great !,positive,177348,3.339087963104248
great food worse service ever !,negative,114753,"the food has always been good , service has almost always been good .",positive,273590,3.0149619579315186
great food worse service ever !,negative,114753,such good food and exceptional service .,positive,234930,3.5570409297943115
great food worse service ever !,negative,114753,great food and excellent service .,positive,259740,3.363790512084961
great food worse service ever !,negative,114753,food and service were excellent .,positive,161335,3.073185920715332
great food worse service ever !,negative,114753,we had excellent service and very good food .,positive,288895,3.1868507862091064
great food worse service ever !,negative,114753,"great drinks , great food , great service .",positive,278949,3.307943105697632
great food worse service ever !,negative,114753,"great food , friendly service and generous servings .",positive,380806,3.1548287868499756
great food worse service ever !,negative,114753,"great service , great food everytime .",positive,168561,3.2808048725128174
great food worse service ever !,negative,114753,all around great food and great service .,positive,240448,3.0641257762908936
great food worse service ever !,negative,114753,great food and fast delivery service .,positive,206704,3.2416419982910156
great food worse service ever !,negative,114753,the service is great and the food is very good .,positive,237338,3.044706106185913
great food worse service ever !,negative,114753,great service and great food !,positive,220026,3.3231379985809326
great food worse service ever !,negative,114753,"that said , great food , excellent vibes , incredible service .",positive,338139,3.072283983230591
great food worse service ever !,negative,114753,"great service , great food , and amazing happy hour !",positive,254499,3.0895168781280518
great food worse service ever !,negative,114753,such good food .,positive,230285,3.0950727462768555
great food worse service ever !,negative,114753,"good food , good service , great prices .",positive,202512,3.095949411392212
great food worse service ever !,negative,114753,great pizza and even better service .,positive,358953,3.3221499919891357
great food worse service ever !,negative,114753,"food was very good , and service was excellent .",positive,167692,3.0492007732391357
great food worse service ever !,negative,114753,"great service and great food , all the time .",positive,233854,3.2095136642456055
great food worse service ever !,negative,114753,"great food , sandwiches , and customer service .",positive,206030,3.01169753074646
great food worse service ever !,negative,114753,same great quality food fast friendly service .,positive,215718,3.1833531856536865
great food worse service ever !,negative,114753,always excellent food and friendly service .,positive,258543,3.2044155597686768
great food worse service ever !,negative,114753,great customer service and pretty good food too !,positive,286252,3.257138252258301
great food worse service ever !,negative,114753,"amazing food , amazing customer service , clean .",positive,249376,3.0445263385772705
great food worse service ever !,negative,114753,"service was excellent , food was good there .",positive,260968,3.0464909076690674
great food worse service ever !,negative,114753,always good food and good service .,positive,297682,3.7387843132019043
great food worse service ever !,negative,114753,i have never had bad service here and the food is always perfect .,positive,241028,3.017071008682251
great food worse service ever !,negative,114753,service and food are excellent .,positive,254642,3.094417095184326
great food worse service ever !,negative,114753,food is always good and service is excellent .,positive,356518,3.16988205909729
great food worse service ever !,negative,114753,the service was excellent and the food was amazing !,positive,333894,3.1587963104248047
great food worse service ever !,negative,114753,service and food were great .,positive,172271,3.1848905086517334
great food worse service ever !,negative,114753,what a great night of good food and fantastic service .,positive,204946,3.444324254989624
great food worse service ever !,negative,114753,food was excellent but the service was outstanding !,positive,378574,3.091573476791382
great food worse service ever !,negative,114753,"good food , great service & decent prices !",positive,331234,3.199434757232666
great food worse service ever !,negative,114753,awesome service and incredible food .,positive,209438,3.1645357608795166
crust was the only part worth eating .,negative,136399,best pizza crust .,positive,171135,3.2229323387145996
crust was the only part worth eating .,negative,136399,"good ingredients , lots of cheese and crispy crust .",positive,206655,3.031467914581299
crust was the only part worth eating .,negative,136399,"perfect crust , plentiful and delicious toppings .",positive,166266,3.102870464324951
crust was the only part worth eating .,negative,136399,this place is a great place to grab a thin crust pizza with friends .,positive,189077,3.114508867263794
crust was the only part worth eating .,negative,136399,cracker barrel has some great food at reasonable prices .,positive,380702,3.101616144180298
but my praise begins and ends there .,negative,11305,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.214529514312744
"catfish green curry was pretty good , but a little salty .",negative,114561,the green curry was delicious .,positive,221434,3.2052018642425537
"catfish green curry was pretty good , but a little salty .",negative,114561,coconut curry shrimp was outstanding .,positive,181040,3.2238516807556152
would i recommend ?,negative,69311,"clean , clean , and clean !",positive,168879,3.1361238956451416
would i recommend ?,negative,69311,i 'd definitely recommend it .,positive,192113,3.0141146183013916
would i recommend ?,negative,69311,"anyways , i would recommend this great group to anyone and everyone !",positive,264343,3.2719838619232178
would i recommend ?,negative,69311,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.0488898754119873
would i recommend ?,negative,69311,"i highly , highly recommend them !",positive,375636,3.180009126663208
would i recommend ?,negative,69311,i would recommend for a fun evening .,positive,338354,3.4004464149475098
would i recommend ?,negative,69311,i would recommend this place to absolutely anyone !,positive,245125,3.1396639347076416
would i recommend ?,negative,69311,based on this experience i would highly recommend them !,positive,292948,3.215219497680664
would i recommend ?,negative,69311,"long story short , i would absolutely recommend this store !",positive,342495,3.422375440597534
would i recommend ?,negative,69311,i have been here a few times and i would recommend this place .,positive,199121,3.2330267429351807
would i recommend ?,negative,69311,i 'd definitely recommend it ... ... ... .,positive,290429,3.1680796146392822
would i recommend ?,negative,69311,i highly recommend this clinic and its staff .,positive,298598,3.0080912113189697
would i recommend ?,negative,69311,would def recommend !,positive,363858,3.400301218032837
would i recommend ?,negative,69311,i would of course recommend them and their storage facility !,positive,299874,3.2056376934051514
would i recommend ?,negative,69311,would highly recommend checking this place out !,positive,236711,3.0233676433563232
would i recommend ?,negative,69311,i absolutely would recommend this office .,positive,273160,3.119100570678711
worst customer service and las vegas and overall casino experience i have ever had .,negative,90760,old las vegas restaurant but still the greatest quality and service .,positive,312378,3.2254364490509033
worst customer service and las vegas and overall casino experience i have ever had .,negative,90760,this place is the best i have found in vegas so far .,positive,336133,3.14977765083313
worst customer service and las vegas and overall casino experience i have ever had .,negative,90760,the best in las vegas .,positive,296466,3.0694360733032227
"when we finally did get food , it was mediocre at best .",negative,94956,"the service has always been good , the food has always been good .",positive,345947,3.1178934574127197
"when we finally did get food , it was mediocre at best .",negative,94956,the food we ordered was excellent .,positive,320004,3.1756327152252197
"when we finally did get food , it was mediocre at best .",negative,94956,the service was excellent and the food was outstanding !,positive,235606,3.006208896636963
"when we finally did get food , it was mediocre at best .",negative,94956,the service is excellent and food was superb .,positive,383287,3.2670187950134277
"when we finally did get food , it was mediocre at best .",negative,94956,great quality food .,positive,297639,3.0776915550231934
"when we finally did get food , it was mediocre at best .",negative,94956,the atmosphere was great and the food was excellent .,positive,193876,3.0410211086273193
"when we finally did get food , it was mediocre at best .",negative,94956,"service was excellent , food was good there .",positive,260968,3.0131008625030518
"when we finally did get food , it was mediocre at best .",negative,94956,great pizza at a reasonable price .,positive,170963,3.108536958694458
i will not be rushing back to this place .,negative,62194,i 'll definitely be going back here .,positive,348877,3.5445516109466553
i will not be rushing back to this place .,negative,62194,i will definitely be going back many more times in the future .,positive,200763,3.0421841144561768
i will not be rushing back to this place .,negative,62194,i will return to this place .,positive,341525,3.353317975997925
i will not be rushing back to this place .,negative,62194,i will definitely be back .,positive,163212,3.2016565799713135
i will not be rushing back to this place .,negative,62194,i 'll definitely return to this location !,positive,160142,3.07883620262146
i will not be rushing back to this place .,negative,62194,i will be going back soon !,positive,329154,3.3438477516174316
i will not be rushing back to this place .,negative,62194,i will definitely be going back there .,positive,268181,3.3402020931243896
i will not be rushing back to this place .,negative,62194,i 'll definitely be returning .,positive,200603,3.074157476425171
i will not be rushing back to this place .,negative,62194,i will definetly be coming back to this location time and time again !,positive,277382,3.4657342433929443
"also , worst orange chicken i 've ever had .",negative,90318,the greek salad with chicken is the best salad i 've ever had .,positive,293666,3.4369590282440186
"also , worst orange chicken i 've ever had .",negative,90318,fried chicken is the best ever .,positive,348508,3.129628896713257
the worst cleaners i have ever gone to by a long shot .,negative,68926,"clean , clean , and clean !",positive,168879,3.0740811824798584
i went back a week later for a gel manicure .,negative,39565,i just had one of the best pedicures i 've ever had .,positive,175508,3.160196542739868
i went back a week later for a gel manicure .,negative,39565,i will be going back soon !,positive,329154,3.1380674839019775
needless to say i do n't think i will be returning .,negative,1144,i will definitely be making a return visit .,positive,351025,3.0201311111450195
terrible a/c units & terrible service .,negative,156839,terrific service .,positive,198646,3.193793535232544
this used to be one of my favorite places in madison .,negative,145350,one of my favorite in madison !,positive,367678,4.099658966064453
this used to be one of my favorite places in madison .,negative,145350,favorite of vietnamese restaurants in madison .,positive,367673,3.6457626819610596
this used to be one of my favorite places in madison .,negative,145350,best restaurant in madison .,positive,360049,3.33835768699646
this used to be one of my favorite places in madison .,negative,145350,my favorite dive on the eastside of madison .,positive,184530,3.521284341812134
this used to be one of my favorite places in madison .,negative,145350,best steak in madison !,positive,364432,3.1908464431762695
this used to be one of my favorite places in madison .,negative,145350,best burgers in madison !,positive,359383,3.270427703857422
this used to be one of my favorite places in madison .,negative,145350,one of the best places for noodles in madison .,positive,367553,4.030219078063965
this used to be one of my favorite places in madison .,negative,145350,this is probably my favorite brunch place in madison .,positive,363911,3.603569746017456
this used to be one of my favorite places in madison .,negative,145350,madison sourdough is our new favorite weekend breakfast/brunch spot .,positive,364991,3.0267388820648193
tasteless overpriced food .,negative,86442,great food with generous portions at a reasonable price .,positive,366098,3.122095823287964
tasteless overpriced food .,negative,86442,very good cheap food .,positive,160240,3.236315965652466
tasteless overpriced food .,negative,86442,"great food , excellent service and affordable prices .",positive,182544,3.0453104972839355
tasteless overpriced food .,negative,86442,the food is good and tasty and cheap .,positive,248745,3.0653233528137207
tasteless overpriced food .,negative,86442,tasty food and great service .,positive,320122,3.03613543510437
