input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,but still had a great time .,positive,322564,3.1820197105407715
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is a classic hole-in-the-wall restaurant .,positive,361633,3.213754177093506
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,that sums up this great spot for hanging out on a summer evening .,positive,359910,3.157923460006714
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,friendly guys behind the counter .,positive,187112,3.1201956272125244
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very rare these days !,positive,186710,3.0503931045532227
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,major plus !,positive,366914,3.239906549453736
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great home cooked meals .,positive,357802,3.0957210063934326
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great food and great evening !,positive,296291,3.0105509757995605
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the wait staff is very friendly and courteous .,positive,356301,3.122747898101806
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,damn straight !,positive,368741,3.277635335922241
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great variety of salads !,positive,300463,3.0826902389526367
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the staff is very friendly and efficient .,positive,198014,3.001680850982666
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"great service , large portions and reasonable prices .",positive,253968,3.0582189559936523
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,decent environment .,positive,237761,3.089682340621948
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very pleasant people and very knowledgeable .,positive,321550,3.014698982238769
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,pretty much an awesome place .,positive,370081,3.013233423233032
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,everyone is so friendly and helpful .,positive,184423,3.082977294921875
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,my original postinos !,positive,214637,3.1583826541900635
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,half price happy hours ( !,positive,339564,3.023744821548462
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,seriously best thing possible .,positive,164658,3.131819009780884
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,solid restaurant .,positive,276738,3.050365209579468
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they are super friendly and knowledgeable .,positive,251928,3.178077220916748
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,service ... .,positive,259545,3.335283041000366
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,_num_ star food and service .,positive,359214,3.0070300102233887
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,i am a big sushi lover ... and i love i love sushi !,positive,304525,3.1832733154296875
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"great food , great location .",positive,329156,3.0775279998779297
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,thanks for the help .,positive,216701,3.016363382339477
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"we were treated quickly , efficiently and they treated us wonderfully .",positive,381005,3.065999746322632
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,fun staff .,positive,198435,3.1619679927825928
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,seriously my fav place .,positive,249744,3.07112979888916
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,thanks to james and his team ... .,positive,262407,3.100806474685669
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"thank you , thank you , thank you .",positive,260723,3.617523670196533
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very interesting .,positive,258017,3.1481783390045166
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"breakfast , lunch , dinner .",positive,257519,3.1470720767974854
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they are always very knowledgeable and provide great customer service .,positive,368009,3.0221989154815674
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very friendly and caring .,positive,267841,3.042421817779541
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great prices also .,positive,290179,3.057856559753418
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"they were friendly , knowledgeable and extremely helpful .",positive,184416,3.261830568313598
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very friendly service !,positive,222952,3.0489320755004883
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,seriously love these guys .,positive,262832,3.064192056655884
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they were very friendly and professional .,positive,332504,3.0670366287231445
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the waitresses are very nice and helpful .,positive,238365,3.088129758834839
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,thanks central !,positive,383422,3.227818250656128
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great overall service !,positive,378684,3.107046365737915
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the staff are really nice and friendly .,positive,191362,3.031559705734253
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,especially this one !,positive,161686,3.3880245685577397
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great way to start the day !,positive,211134,3.275169849395752
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,outstanding customer service from customer service staff to technicians .,positive,324323,3.068120002746582
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"when we arrived there was a wait , but it was well worth it .",positive,370909,3.099245071411133
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,super helpful and super friendly !,positive,226833,3.21789026260376
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the service was friendly and very helpful .,positive,353976,3.179645299911499
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,thanks laurie .,positive,233309,3.26179313659668
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they were very friendly and honest .,positive,202251,3.0469753742218018
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,he is so kind and helpful .,positive,310138,3.003873109817505
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the staff was super friendly and took great care of us .,positive,231777,3.0315089225769043
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great employees .,positive,233677,3.1016972064971924
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,1st class service .,positive,292940,3.1869957447052
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great food at great prices !,positive,191142,3.1270768642425537
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,definitely a cool little hangout spot .,positive,203908,3.0822129249572754
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,stayed here this past weekend .,positive,306691,3.011960744857788
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,nice facility !,positive,272139,3.044441938400269
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"our waitress , jasmine , was probably the best waitress we have ever had .",positive,247780,3.033527135848999
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,was incredibly helpful and friendly .,positive,284897,3.087690591812134
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,just the best group of professionals !,positive,239120,3.120492458343506
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"we had an amazing , delicious fun meal and a great time .",positive,311377,3.126596212387085
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,still had a great time .,positive,195966,3.0493829250335693
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the staff is friendly and very helpful .,positive,201559,3.122781276702881
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the whole staff is super friendly and very professional .,positive,269548,3.0522801876068115
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,solid slices .,positive,343071,3.211903810501098
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,_num_ star experience .,positive,172315,3.218469858169556
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they are always so helpful .,positive,169866,3.0584211349487305
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,neighborhood gem !,positive,258364,3.0915720462799072
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this place is great for a date or a small gathering .,positive,192880,3.1053690910339355
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,perfect combination .,positive,326813,3.26697325706482
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they are so helpful and nice .,positive,252653,3.0918831825256348
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,top notch customer service .,positive,189664,3.195814847946167
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"nice place , excellent service .",positive,289445,3.098017454147339
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,what a great place to have an awesome meal !,positive,346463,3.1024065017700195
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,so sweet .,positive,191708,3.284218072891236
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,a unique place to eat .,positive,368266,3.026690721511841
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very friendly staff who goes above and beyond to help .,positive,383075,3.021843194961548
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the customer service is friendly and helpful .,positive,222518,3.0794460773468018
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,local family business .,positive,325745,3.0190422534942627
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,lo-lo 's ... !,positive,370862,3.340278387069702
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"food was great and affordable , service was great , food came out quick .",positive,294121,3.026334762573242
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is our absolute favorite restaurant in the valley .,positive,274269,3.022007703781128
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"shrimp dishes are outstanding with large , plump high quality pieces of shrimp .",positive,265309,3.1649303436279297
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,nice place to meet someone for a quick chat .,positive,366777,3.018032550811768
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,huge assortment of meats and cheeses .,positive,383846,3.218392133712769
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,a great consumer experience all around .,positive,271830,3.0502712726593018
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the food was incredibly fresh and flavorful .,positive,256596,3.079975843429565
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the wait staff is very friendly and helpful .,positive,331109,3.1955785751342773
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they were so amazing .,positive,251101,3.056396722793579
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this place is located in a quiet strip mall with plenty of parking .,positive,225517,3.1136882305145264
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great pricing and excellent service .,positive,287201,3.192678689956665
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this nail salon is amazing .,positive,266851,3.000115156173706
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,a fantastic bookstore located right off state st .,positive,361386,3.086733341217041
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great great great !,positive,181799,3.082552194595337
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is a pretty cool place .,positive,301426,3.151741743087769
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"easy , peasy .",positive,369612,3.118133306503296
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"hint , hint ... .",positive,264916,3.432753324508667
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"fast service , good selection , fast delivery .",positive,197778,3.021531820297241
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,absolutely love this !,positive,330323,3.1116151809692383
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,fun and chill atmosphere .,positive,277980,3.113875150680542
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,one of our favorite restaurants .,positive,168384,3.090036392211914
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very nice accommodating firm .,positive,185824,3.0001940727233887
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is one of my favorite places in the valley .,positive,264715,3.055420160293579
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is a great late night spot .,positive,308887,3.1229135990142822
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"great , friendly service .",positive,202303,3.0353333950042725
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,it certainly shows !,positive,237472,3.0989465713500977
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,easy and convenient .,positive,235783,3.242356538772583
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,we had a great experience today .,positive,379005,3.169841289520264
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,awesome people .,positive,299933,3.019115209579468
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the waiters are friendly and very helpful .,positive,382006,3.240783452987671
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,overall just an amazing experience !,positive,327106,3.25921893119812
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,definitely go here again .,positive,240365,3.015105724334717
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,nice !,positive,169234,3.322857618331909
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,wait staff are always personable and attentive .,positive,204753,3.017170190811157
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,good god .,positive,348416,3.1320955753326416
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,a surprisingly classy and well-stocked collection .,positive,370164,3.2090296745300293
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,hidden gem !,positive,172360,3.015291213989258
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,actually we had a lot lot fun !,positive,321657,3.0140936374664307
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is our go-to place for great food and great service .,positive,206724,3.168947696685791
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,been here numerous times .,positive,378649,3.0027077198028564
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very flavorful .,positive,198206,3.001515388488769
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,fast and fresh .,positive,178708,3.1530418395996094
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,good delicious food .,positive,354594,3.0592963695526123
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great atmosphere in the bar area .,positive,359668,3.0640640258789062
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,super fast delivery and spot-on timing .,positive,261529,3.3367016315460205
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"fast , fast , fast service .",positive,226783,3.100893497467041
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"great atmosphere , great food , great specials !",positive,170913,3.0950167179107666
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,freakin hilarious .,positive,370056,3.0159659385681152
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,the flavors are amazing .,positive,347113,3.0373029708862305
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,what a phenomenal time .,positive,270731,3.3576691150665283
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,very honest !,positive,277292,3.3655834197998047
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,"they also have the best desserts and cakes , the freaking best cakes .",positive,278883,3.1542065143585205
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,they are so sweet and very professional .,positive,240320,3.0145535469055176
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,enjoy guys !,positive,278679,3.21846079826355
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,great overall !,positive,346311,3.242664098739624
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,just a good experience !,positive,244824,3.265433549880981
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,friendly technician .,positive,221962,3.1204755306243896
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,loving this place .,positive,233080,3.056077241897583
stood in line for _num_ minutes and then waited _num_ minutes for our order .,negative,46217,this is a wonderful find .,positive,325750,3.001540422439575
"however , this location does not make it right .",negative,77618,this place does it right .,positive,202916,3.249659776687622
"indifferent food , atrocious service .",negative,39071,"good food , good vibes , good service .",positive,372577,3.1615707874298096
"indifferent food , atrocious service .",negative,39071,"love the food , love the service .",positive,283628,3.0183005332946777
"indifferent food , atrocious service .",negative,39071,"food was great , service was great , drinks were great .",positive,350413,3.132591485977173
"indifferent food , atrocious service .",negative,39071,"the service has always been good , the food has always been good .",positive,345947,3.3808090686798096
"indifferent food , atrocious service .",negative,39071,"food , service and atmosphere were excellent .",positive,169977,3.1278843879699707
"indifferent food , atrocious service .",negative,39071,"awesome food , and great service .",positive,258341,3.140578508377075
"indifferent food , atrocious service .",negative,39071,great service & delicious food .,positive,310697,3.166935920715332
"indifferent food , atrocious service .",negative,39071,solid food and service .,positive,267110,3.1275453567504883
"indifferent food , atrocious service .",negative,39071,"for the most part , the servers give you a good amount of food !",positive,302775,3.057379007339477
"indifferent food , atrocious service .",negative,39071,food was incredibly insanely delicious .,positive,201299,3.042163133621216
"indifferent food , atrocious service .",negative,39071,"food , service , and cleanliness was always above par .",positive,347120,3.0646800994873047
"indifferent food , atrocious service .",negative,39071,food : delicious .,positive,174568,3.0053980350494385
"indifferent food , atrocious service .",negative,39071,"the food has always been good , service has almost always been good .",positive,273590,3.1474761962890625
"indifferent food , atrocious service .",negative,39071,great food and excellent service .,positive,259740,3.0472347736358643
"indifferent food , atrocious service .",negative,39071,food and service were excellent .,positive,161335,3.0271122455596924
"indifferent food , atrocious service .",negative,39071,"great drinks , great food , great service .",positive,278949,3.2967278957366943
"indifferent food , atrocious service .",negative,39071,"great food , friendly service and generous servings .",positive,380806,3.0826635360717773
"indifferent food , atrocious service .",negative,39071,"great service , great food everytime .",positive,168561,3.056451797485352
"indifferent food , atrocious service .",negative,39071,amazing food and service ... .,positive,358836,3.1001322269439697
"indifferent food , atrocious service .",negative,39071,"that said , great food , excellent vibes , incredible service .",positive,338139,3.0819811820983887
"indifferent food , atrocious service .",negative,39071,"food was very good , and service was excellent .",positive,167692,3.190030813217163
"indifferent food , atrocious service .",negative,39071,"stellar food , and excellent service .",positive,228834,3.1106832027435303
"indifferent food , atrocious service .",negative,39071,food was excellent but the service was outstanding !,positive,378574,3.100249528884888
service here tends to be slow .,negative,28707,service was very friendly and quick .,positive,271817,3.0456576347351074
service here tends to be slow .,negative,28707,the service is efficient and fast .,positive,382102,3.056215047836304
service here tends to be slow .,negative,28707,decent fast service .,positive,303092,3.2599799633026123
service here tends to be slow .,negative,28707,fast quick service !,positive,353768,3.36247181892395
service here tends to be slow .,negative,28707,service is some times slow but always genuine and friendly .,positive,319932,3.3328378200531006
service here tends to be slow .,negative,28707,fast and quick service .,positive,330540,3.5477564334869385
service here tends to be slow .,negative,28707,"always consistent , often busy but always quick service .",positive,246548,3.272347211837769
service here tends to be slow .,negative,28707,service is always fast !,positive,307051,3.2867848873138428
service here tends to be slow .,negative,28707,service is fast and reliable .,positive,376469,3.1223034858703613
service here tends to be slow .,negative,28707,service for events can be slow but regular days good and friendly .,positive,330914,3.147773504257202
service here tends to be slow .,negative,28707,"food was great and affordable , service was great , food came out quick .",positive,294121,3.0411481857299805
service here tends to be slow .,negative,28707,"fast , fast , fast service .",positive,226783,3.373133420944214
"_num_ , than _num_ , than back to one .",negative,43224,_num_ : will return !,positive,259958,3.003165006637573
"_num_ , than _num_ , than back to one .",negative,43224,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.096487045288086
never to return again .,negative,148867,please please please come back soon !,positive,164042,3.161893606185913
this place is the absolute worst to deal with .,negative,61273,best place ever .,positive,169570,3.2219667434692383
this place is the absolute worst to deal with .,negative,61273,these guys are absolutely the best .,positive,205324,3.186283826828003
this place is the absolute worst to deal with .,negative,61273,best deal in town !,positive,253642,3.037066698074341
this place is the absolute worst to deal with .,negative,61273,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.288571357727051
i ordered a small pizza with a large salad for pickup .,negative,55775,"awesome pizza , great cocktails , and salads .",positive,223133,3.325194358825684
i ordered a small pizza with a large salad for pickup .,negative,55775,"great pizza , good drinks , delish salads .",positive,364206,3.3098175525665283
i ordered a small pizza with a large salad for pickup .,negative,55775,i ordered their specialty pizza slice ( great ! ),positive,257438,3.251652717590332
probably all beef but who knows .,negative,72257,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0532476902008057
the most ridiculous experience i have ever been part of in any city .,negative,132786,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.5895373821258545
the most ridiculous experience i have ever been part of in any city .,negative,132786,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.049220085144043
drinks are expensive .,negative,25374,"highly recommend for special event dinners , expensive .",positive,208597,3.0011894702911377
drinks are expensive .,negative,25374,"the drinks are reasonably priced , and the food is decent .",positive,334502,3.03846287727356
drinks are expensive .,negative,25374,drinks are super strong and super cheap !,positive,320705,3.5286498069763184
drinks are expensive .,negative,25374,whole foods is really pretty expensive .,positive,276649,3.082430124282837
drinks are expensive .,negative,25374,decent drink prices as i recall .,positive,218965,3.311276197433472
drinks are expensive .,negative,25374,the prices are very reasonable with good drink specials .,positive,183086,3.000083923339844
drinks are expensive .,negative,25374,plenty of food at a good price .,positive,226754,3.0024573802948
drinks are expensive .,negative,25374,"all of the menu items are very inexpensive , which is a huge bonus .",positive,339474,3.17037296295166
drinks are expensive .,negative,25374,drinks are reasonably priced and delicious .,positive,313069,3.417869806289673
i gave _num_ star for the side dishes .,negative,157948,i give this restaurant a solid _num_ stars !,positive,203077,3.603347063064575
sadly we were disappointed with our meal .,negative,5157,with your meal !,positive,317103,3.1391918659210205
i have been going to elite nails for over _num_ years .,negative,63795,i 've gone to glad nail many times and they are wonderful .,positive,217203,3.0168938636779785
i have been going to elite nails for over _num_ years .,negative,63795,i love ny nails !,positive,334925,3.065943956375122
i have been going to elite nails for over _num_ years .,negative,63795,i have been a loyal customer at nice nails for _num_ years !,positive,295148,3.7957262992858887
i have been going to elite nails for over _num_ years .,negative,63795,love this place and have been going for over _num_ years !,positive,219994,3.0018057823181152
it was unbelievably bad .,negative,31744,it is really that good .,positive,192394,3.019142866134644
the worst refill i have gotten in my life .,negative,12048,keep this in mind when you need a refill on drinks .,positive,333453,3.129450559616089
the worst refill i have gotten in my life .,negative,12048,best fill and pedi i 've had in a long time .,positive,199996,3.44289231300354
he returns with place settings .,negative,95227,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.1168715953826904
this office has the worst customer service i have ever experienced before .,negative,123907,this shop has top notch customer service !,positive,244777,3.096055746078491
this office has the worst customer service i have ever experienced before .,negative,123907,this place has some great customer service for the most part .,positive,357872,3.16951847076416
this office has the worst customer service i have ever experienced before .,negative,123907,the service at this discount tire was the best i have ever experienced .,positive,281576,3.040743112564087
this office has the worst customer service i have ever experienced before .,negative,123907,"i must say , this place has great customer service .",positive,294336,3.4334423542022705
this office has the worst customer service i have ever experienced before .,negative,123907,the best service i 've received in a long time .,positive,365019,3.152794361114502
this office has the worst customer service i have ever experienced before .,negative,123907,the service is the best ever !,positive,327836,3.461135149002075
this office has the worst customer service i have ever experienced before .,negative,123907,the best customer service ever !,positive,237051,3.455843687057495
this office has the worst customer service i have ever experienced before .,negative,123907,"talented , experienced , and best customer service .",positive,298055,3.070758104324341
this office has the worst customer service i have ever experienced before .,negative,123907,the service today was the best i 've had .,positive,233728,3.1148922443389893
this office has the worst customer service i have ever experienced before .,negative,123907,this is what i call excellent customer service .,positive,282361,3.133003234863281
i ordered the chicken fried steak and eggs .,negative,141798,the chicken fried steak was huge and delicious !,positive,203479,3.1030073165893555
my boyfriend and i stayed here one night during our road trip .,negative,139108,i stayed here just one night for a quick work trip .,positive,300691,3.014343023300171
this same employee has horrible customer service .,negative,117983,this place has some great customer service for the most part .,positive,357872,3.3566620349884038
this same employee has horrible customer service .,negative,117983,"i must say , this place has great customer service .",positive,294336,3.231783866882324
this same employee has horrible customer service .,negative,117983,"honest , personable , and great customer service .",positive,221017,3.1249399185180664
the bartender was very rude .,negative,76305,the bartender was very nice and the prices were great .,positive,338457,3.0769200325012207
the bartender was very rude .,negative,76305,staff is always helpful and very polite .,positive,191574,3.890740633010864
the bartender was very rude .,negative,76305,bartender was friendly and helpful .,positive,189900,3.208090543746948
the bartender was very rude .,negative,76305,bartenders and waitstaff are super nice .,positive,178939,3.2717316150665283
i do n't see us going back again .,negative,47600,i will definitely go back when we are in town again .,positive,219956,3.1231017112731934
i do n't see us going back again .,negative,47600,i will be going back soon !,positive,329154,3.053098201751709
anyway that aside ... our waiter was the absolute worst !,negative,61677,our waitress was one of the best we have come across .,positive,288997,3.1317920684814453
anyway that aside ... our waiter was the absolute worst !,negative,61677,the service is impeccable and all the waiters were the best !,positive,266558,3.0084962844848637
anyway that aside ... our waiter was the absolute worst !,negative,61677,"our waitress , jasmine , was probably the best waitress we have ever had .",positive,247780,3.048279285430908
this is a new company to me .,negative,43702,this place is under new management !,positive,166561,3.146111011505127
i 've never posted a yelp review before .,negative,201,so thrilled that i decided to write my first yelp review .,positive,364903,3.01835560798645
i recently ate at this olive garden .,negative,53910,i would definitely eat here again .,positive,160147,3.051870584487915
i recently ate at this olive garden .,negative,53910,i love eating at this location .,positive,243443,3.140293836593628
i recently ate at this olive garden .,negative,53910,i enjoyed eating here !,positive,198500,3.08502459526062
i recently ate at this olive garden .,negative,53910,i just grabbed a slice of pepperoni for dinner to go .,positive,298751,3.0982625484466557
i recently ate at this olive garden .,negative,53910,i 'll definitely be eating here regularly .,positive,236410,3.088987112045288
i recently ate at this olive garden .,negative,53910,next time i 'm in vegas i will definitely eat there again .,positive,312505,3.085248708724976
i will not return to this hotel .,negative,105156,i 'll definitely be going back here .,positive,348877,3.439862966537476
i will not return to this hotel .,negative,105156,i will return ... .,positive,183272,3.0893819332122803
i will not return to this hotel .,negative,105156,i will return to this place .,positive,341525,3.458574056625366
i will not return to this hotel .,negative,105156,i 'll definitely return to this location !,positive,160142,3.398460149765014
i will not return to this hotel .,negative,105156,i will be going back soon !,positive,329154,3.0061140060424805
i will not return to this hotel .,negative,105156,i 'll return for sure .,positive,240157,3.140454769134521
i will not return to this hotel .,negative,105156,i will definitely be going back there .,positive,268181,3.306649208068848
i will not return to this hotel .,negative,105156,i 'll definitely be returning .,positive,200603,3.199290990829468
i will not return to this hotel .,negative,105156,i 'll most definitely return .,positive,316807,3.2800800800323486
i check the heating unit and it 's blowing cold air .,negative,20264,"i tell you , it is real hot .",positive,179683,3.0395193099975586
"however , this place serves the worst enchiladas i 've had in long time .",negative,130629,seriously some of the best chinese food i 've had .,positive,230670,3.379867553710937
